A	T_merge	T_heap
[15, 7, 16, 0, 3, 9, 29, 23, 25, 4, 2, 14, 26, 5, 1]	0.0	1.000000000139778e-06
[26, 14, 9, 28, 1, 12, 19, 29, 5, 17, 2, 10, 8, 20, 15]	9.999999999177334e-07	0.0
[25, 13, 3, 15, 1, 5, 27, 29, 14, 18, 16, 24, 17, 26, 9]	9.999999999177334e-07	0.0
[26, 19, 7, 1, 5, 25, 6, 15, 0, 24, 18, 9, 27, 22, 10]	9.999999999177334e-07	0.0
[2, 22, 0, 6, 16, 11, 19, 28, 13, 24, 1, 14, 12, 18, 23]	9.999999999177334e-07	9.999999999177334e-07
[10, 25, 15, 5, 21, 28, 1, 2, 3, 22, 13, 26, 16, 24, 8]	0.0	9.999999999177334e-07
[17, 22, 13, 14, 0, 25, 23, 28, 1, 15, 6, 29, 3, 27, 10]	9.999999999177334e-07	0.0
[26, 3, 6, 28, 13, 18, 15, 20, 0, 22, 25, 7, 23, 9, 24]	0.0	0.0
[8, 25, 1, 10, 24, 28, 11, 0, 3, 4, 7, 13, 29, 17, 20]	9.999999999177334e-07	9.999999999177334e-07
[10, 7, 16, 15, 0, 1, 18, 2, 12, 4, 19, 21, 11, 5, 23]	1.000000000139778e-06	0.0
[17, 16, 0, 4, 15, 20, 28, 9, 11, 1, 5, 21, 6, 23, 25]	1.000000000139778e-06	9.999999999177334e-07
[26, 15, 20, 5, 18, 2, 14, 17, 19, 7, 23, 1, 4, 16, 22]	0.0	2.0000000000575113e-06
[7, 13, 27, 26, 18, 21, 17, 12, 25, 28, 24, 19, 29, 14, 15]	9.999999999177334e-07	1.000000000139778e-06
[6, 16, 28, 25, 11, 13, 18, 26, 8, 27, 0, 2, 22, 17, 10]	0.0	0.0
[5, 1, 25, 24, 8, 15, 0, 14, 10, 21, 3, 4, 27, 28, 19]	2.0000000000575113e-06	0.0
[13, 10, 11, 3, 20, 22, 24, 7, 25, 29, 12, 1, 14, 26, 28]	0.0	0.0
[7, 25, 19, 16, 5, 18, 22, 15, 27, 11, 14, 20, 9, 17, 6]	0.0	1.000000000139778e-06
[3, 14, 12, 9, 16, 20, 28, 25, 24, 1, 4, 0, 22, 5, 10]	9.999999999177334e-07	1.000000000139778e-06
[14, 29, 7, 24, 2, 0, 28, 6, 23, 15, 10, 22, 13, 9, 25]	1.000000000139778e-06	1.000000000139778e-06
[5, 0, 16, 11, 22, 4, 2, 20, 9, 12, 10, 17, 14, 1, 24]	9.999999999177334e-07	1.000000000139778e-06
[10, 28, 4, 25, 9, 21, 18, 27, 0, 16, 7, 24, 14, 19, 26]	2.0000000000575113e-06	0.0
[15, 9, 24, 6, 22, 16, 17, 28, 12, 10, 18, 2, 19, 11, 1]	9.999999999177334e-07	2.0000000000575113e-06
[26, 6, 14, 15, 4, 8, 11, 7, 17, 10, 0, 2, 18, 5, 3]	0.0	1.000000000139778e-06
[23, 1, 14, 24, 19, 12, 18, 10, 11, 20, 27, 28, 4, 5, 26]	2.0000000000575113e-06	0.0
[4, 1, 22, 10, 9, 19, 21, 24, 29, 25, 15, 12, 18, 7, 28]	0.0	2.0000000000575113e-06
[18, 5, 12, 20, 13, 14, 29, 22, 6, 16, 7, 19, 28, 26, 11]	0.0	9.999999999177334e-07
[24, 2, 13, 17, 3, 15, 27, 16, 20, 10, 29, 8, 26, 7, 14]	9.999999999177334e-07	1.000000000139778e-06
[18, 28, 6, 13, 8, 9, 29, 10, 0, 19, 3, 11, 5, 21, 4]	0.0	1.000000000139778e-06
[24, 19, 5, 15, 20, 3, 0, 9, 16, 23, 28, 21, 12, 7, 4]	0.0	1.000000000139778e-06
[5, 7, 18, 21, 2, 6, 26, 24, 27, 28, 20, 4, 19, 15, 23]	3.0000000001972893e-06	0.0
[13, 17, 18, 8, 20, 28, 15, 14, 3, 16, 25, 23, 29, 22, 21]	0.0	9.999999999177334e-07
[6, 7, 28, 3, 5, 13, 18, 15, 11, 21, 0, 24, 22, 4, 1]	0.0	1.9999999998354667e-06
[20, 19, 10, 5, 26, 23, 7, 13, 1, 12, 11, 16, 28, 0, 21]	9.999999999177334e-07	0.0
[16, 28, 15, 9, 0, 22, 3, 21, 13, 6, 24, 7, 20, 29, 14]	9.999999999177334e-07	0.0
[21, 11, 18, 6, 17, 3, 28, 5, 16, 4, 8, 10, 24, 1, 7]	9.999999999177334e-07	1.000000000139778e-06
[0, 5, 22, 24, 10, 9, 14, 13, 12, 23, 11, 7, 21, 18, 20]	0.0	2.0000000000575113e-06
[12, 25, 9, 1, 17, 14, 5, 22, 26, 24, 2, 19, 18, 23, 4]	1.000000000139778e-06	1.000000000139778e-06
[10, 6, 27, 18, 12, 14, 15, 1, 9, 25, 4, 28, 19, 17, 5]	9.999999999177334e-07	0.0
[9, 1, 0, 20, 21, 14, 16, 22, 13, 15, 24, 10, 5, 19, 12]	1.000000000139778e-06	0.0
[28, 5, 10, 29, 4, 21, 17, 15, 14, 13, 24, 26, 6, 0, 23]	1.9999999998354667e-06	9.999999999177334e-07
[5, 12, 2, 22, 28, 1, 18, 10, 21, 23, 8, 24, 15, 13, 11]	1.000000000139778e-06	0.0
[15, 19, 4, 20, 10, 26, 29, 0, 9, 11, 13, 25, 5, 14, 22]	9.999999999177334e-07	1.000000000139778e-06
[23, 16, 25, 22, 4, 5, 2, 21, 27, 10, 7, 6, 12, 26, 19]	0.0	2.0000000000575113e-06
[25, 2, 19, 13, 16, 22, 21, 6, 26, 18, 1, 27, 23, 12, 20]	9.999999999177334e-07	0.0
[19, 10, 25, 17, 16, 14, 27, 6, 15, 13, 28, 1, 21, 7, 18]	9.999999999177334e-07	0.0
[4, 0, 20, 10, 23, 13, 14, 8, 5, 22, 12, 7, 17, 11, 19]	1.000000000139778e-06	0.0
[9, 23, 13, 18, 20, 15, 8, 14, 25, 27, 22, 10, 19, 2, 3]	2.0000000000575113e-06	0.0
[27, 12, 28, 2, 16, 0, 20, 7, 24, 11, 15, 18, 21, 26, 19]	9.999999999177334e-07	1.9999999998354667e-06
[26, 13, 22, 0, 18, 1, 8, 5, 21, 25, 20, 14, 15, 11, 10]	0.0	1.000000000139778e-06
[10, 28, 17, 11, 29, 26, 6, 4, 5, 27, 8, 18, 25, 24, 20]	1.000000000139778e-06	1.000000000139778e-06
[17, 14, 29, 26, 18, 28, 8, 15, 4, 27, 13, 6, 2, 1, 3]	0.0	0.0
[9, 26, 11, 4, 14, 0, 23, 2, 16, 28, 25, 17, 5, 1, 12]	9.999999999177334e-07	0.0
[14, 23, 3, 9, 4, 18, 7, 22, 16, 25, 15, 19, 29, 24, 6]	9.999999999177334e-07	0.0
[22, 17, 1, 19, 10, 8, 23, 15, 24, 6, 14, 7, 0, 12, 3]	9.999999999177334e-07	0.0
[7, 26, 3, 22, 8, 0, 27, 15, 11, 23, 17, 12, 9, 19, 6]	9.999999999177334e-07	0.0
[22, 3, 6, 13, 26, 25, 15, 18, 16, 8, 10, 29, 5, 0, 17]	2.0000000000575113e-06	1.000000000139778e-06
[28, 4, 11, 16, 2, 19, 9, 29, 0, 20, 15, 21, 13, 27, 22]	1.000000000139778e-06	0.0
[25, 6, 22, 17, 8, 20, 29, 7, 14, 23, 16, 3, 15, 9, 5]	9.999999999177334e-07	1.000000000139778e-06
[8, 10, 19, 15, 3, 1, 18, 22, 24, 26, 12, 14, 20, 2, 11]	1.000000000139778e-06	1.000000000139778e-06
[21, 14, 2, 10, 5, 7, 19, 20, 24, 8, 22, 1, 26, 18, 11]	0.0	1.000000000139778e-06
[23, 15, 16, 26, 29, 1, 27, 19, 13, 25, 20, 28, 14, 12, 18]	1.000000000139778e-06	9.999999999177334e-07
[17, 6, 21, 11, 10, 3, 14, 0, 27, 8, 22, 1, 16, 19, 20]	0.0	0.0
[14, 18, 3, 5, 19, 23, 8, 20, 6, 2, 16, 11, 21, 7, 15]	1.000000000139778e-06	0.0
[20, 10, 8, 15, 2, 6, 19, 0, 16, 13, 14, 9, 11, 7, 24]	9.999999999177334e-07	9.999999999177334e-07
[9, 0, 29, 23, 16, 8, 13, 6, 7, 3, 14, 21, 25, 12, 27]	2.0000000000575113e-06	0.0
[25, 0, 26, 24, 21, 16, 27, 22, 2, 20, 8, 7, 11, 6, 19]	2.0000000000575113e-06	1.000000000139778e-06
[6, 22, 10, 26, 15, 9, 20, 18, 1, 13, 11, 2, 5, 7, 29]	9.999999999177334e-07	9.999999999177334e-07
[12, 8, 16, 14, 18, 28, 17, 21, 23, 0, 5, 13, 24, 15, 6]	1.000000000139778e-06	9.999999999177334e-07
[16, 0, 26, 14, 22, 19, 8, 9, 23, 2, 15, 6, 11, 28, 3]	0.0	1.000000000139778e-06
[2, 21, 29, 17, 7, 27, 10, 18, 6, 0, 11, 23, 25, 1, 13]	1.000000000139778e-06	9.999999999177334e-07
[13, 8, 23, 16, 18, 1, 12, 25, 19, 20, 6, 5, 10, 2, 3]	1.000000000139778e-06	0.0
[15, 16, 26, 14, 12, 22, 21, 20, 13, 4, 1, 9, 7, 8, 25]	9.999999999177334e-07	0.0
[8, 29, 2, 17, 21, 14, 3, 11, 0, 16, 23, 18, 15, 20, 26]	2.0000000000575113e-06	9.999999999177334e-07
[1, 13, 7, 27, 10, 9, 18, 20, 24, 11, 15, 26, 28, 8, 23]	0.0	2.0000000000575113e-06
[11, 27, 10, 5, 26, 8, 20, 14, 16, 19, 9, 25, 17, 23, 13]	0.0	9.999999999177334e-07
[23, 25, 16, 11, 15, 14, 26, 19, 7, 21, 12, 5, 28, 22, 13]	1.000000000139778e-06	0.0
[24, 19, 20, 0, 29, 7, 13, 21, 27, 4, 28, 8, 22, 16, 6]	1.000000000139778e-06	0.0
[6, 25, 14, 2, 16, 22, 7, 26, 24, 21, 9, 20, 27, 10, 0]	1.9999999998354667e-06	0.0
[27, 14, 3, 22, 19, 2, 24, 12, 8, 7, 21, 10, 13, 26, 29]	0.0	1.000000000139778e-06
[0, 14, 29, 15, 12, 8, 3, 17, 10, 20, 21, 11, 18, 19, 27]	0.0	1.000000000139778e-06
[4, 0, 26, 23, 1, 12, 21, 8, 10, 11, 3, 29, 17, 25, 19]	1.000000000139778e-06	0.0
[12, 21, 2, 3, 22, 29, 4, 1, 14, 23, 20, 28, 15, 13, 0]	2.0000000000575113e-06	9.999999999177334e-07
[8, 23, 4, 10, 5, 20, 24, 21, 1, 29, 13, 27, 15, 0, 6]	1.9999999998354667e-06	9.999999999177334e-07
[10, 0, 3, 16, 11, 26, 19, 13, 20, 21, 28, 14, 2, 23, 7]	1.000000000139778e-06	1.000000000139778e-06
[27, 25, 9, 21, 6, 8, 14, 18, 22, 24, 4, 16, 11, 1, 17]	0.0	2.0000000000575113e-06
[2, 15, 28, 6, 17, 11, 26, 24, 0, 5, 13, 21, 10, 8, 7]	9.999999999177334e-07	9.999999999177334e-07
[21, 8, 24, 16, 22, 6, 25, 1, 0, 23, 15, 3, 5, 28, 19]	0.0	0.0
[11, 0, 4, 24, 6, 1, 27, 7, 16, 14, 9, 2, 21, 29, 23]	2.0000000000575113e-06	0.0
[7, 6, 11, 29, 0, 3, 17, 24, 20, 26, 18, 9, 1, 4, 13]	0.0	0.0
[9, 13, 21, 7, 25, 4, 2, 29, 24, 8, 5, 6, 11, 27, 20]	0.0	9.999999999177334e-07
[1, 0, 23, 17, 24, 27, 15, 21, 26, 16, 5, 9, 10, 11, 12]	9.999999999177334e-07	2.0000000000575113e-06
[24, 25, 6, 5, 19, 28, 2, 15, 12, 7, 3, 0, 29, 27, 20]	0.0	9.999999999177334e-07
[2, 22, 5, 16, 24, 7, 26, 19, 15, 29, 3, 8, 10, 6, 27]	0.0	2.0000000000575113e-06
[8, 3, 28, 6, 26, 16, 12, 18, 23, 5, 20, 19, 21, 9, 2]	0.0	9.999999999177334e-07
[22, 6, 18, 21, 3, 19, 16, 15, 11, 9, 1, 5, 27, 10, 29]	0.0	0.0
[6, 23, 16, 26, 22, 8, 4, 25, 3, 11, 17, 27, 12, 21, 2]	9.999999999177334e-07	0.0
[16, 8, 29, 17, 9, 5, 20, 26, 1, 25, 28, 27, 23, 18, 15]	2.0000000000575113e-06	0.0
[0, 6, 16, 4, 22, 10, 21, 17, 11, 12, 28, 15, 19, 9, 27]	9.999999999177334e-07	1.000000000139778e-06
[13, 14, 28, 4, 24, 2, 22, 21, 5, 11, 3, 23, 8, 27, 20]	0.0	1.000000000139778e-06
[27, 0, 14, 12, 16, 25, 3, 4, 22, 20, 24, 7, 23, 5, 13]	9.999999999177334e-07	9.999999999177334e-07
[16, 10, 8, 5, 27, 2, 3, 1, 18, 19, 17, 21, 28, 14, 23]	9.999999999177334e-07	0.0
[18, 1, 22, 11, 12, 25, 3, 9, 8, 14, 21, 17, 16, 24, 28]	9.999999999177334e-07	9.999999999177334e-07
[4, 24, 26, 6, 10, 22, 9, 16, 0, 2, 11, 28, 21, 14, 7]	0.0	0.0
[2, 11, 23, 5, 12, 10, 4, 7, 0, 18, 28, 1, 20, 8, 26]	0.0	9.999999999177334e-07
[10, 29, 19, 9, 15, 2, 21, 26, 0, 17, 22, 11, 3, 20, 8]	0.0	1.000000000139778e-06
[6, 25, 21, 20, 14, 10, 4, 0, 24, 1, 19, 17, 9, 5, 2]	9.999999999177334e-07	9.999999999177334e-07
[4, 16, 18, 26, 12, 21, 7, 19, 27, 5, 23, 24, 25, 3, 8]	0.0	0.0
[22, 13, 16, 11, 1, 5, 18, 23, 20, 28, 9, 12, 17, 8, 15]	2.0000000000575113e-06	0.0
[19, 18, 14, 5, 3, 15, 1, 11, 6, 8, 22, 7, 0, 20, 13]	9.999999999177334e-07	1.000000000139778e-06
[21, 28, 0, 12, 10, 4, 24, 23, 19, 18, 16, 27, 13, 6, 20]	2.0000000000575113e-06	0.0
[13, 3, 2, 8, 23, 16, 7, 19, 14, 11, 27, 4, 26, 20, 22]	0.0	2.0000000000575113e-06
[21, 11, 28, 23, 13, 16, 22, 8, 26, 10, 19, 15, 14, 20, 18]	0.0	9.999999999177334e-07
[17, 21, 14, 9, 18, 8, 4, 3, 2, 10, 5, 24, 15, 25, 12]	9.999999999177334e-07	0.0
[2, 17, 15, 5, 23, 12, 16, 13, 29, 7, 22, 4, 10, 21, 3]	9.999999999177334e-07	0.0
[3, 29, 10, 15, 22, 26, 9, 19, 5, 6, 13, 1, 18, 16, 7]	2.0000000000575113e-06	0.0
[12, 28, 7, 0, 17, 9, 2, 16, 20, 14, 19, 3, 15, 23, 11]	2.0000000000575113e-06	1.000000000139778e-06
[16, 26, 7, 12, 22, 21, 17, 0, 6, 24, 8, 11, 25, 9, 14]	0.0	2.0000000000575113e-06
[17, 10, 23, 28, 5, 24, 7, 27, 0, 19, 4, 21, 15, 6, 11]	1.000000000139778e-06	1.9999999998354667e-06
[7, 14, 11, 2, 8, 18, 29, 6, 27, 15, 12, 16, 17, 13, 10]	0.0	0.0
[11, 17, 10, 20, 3, 13, 25, 22, 5, 16, 18, 9, 8, 1, 19]	9.999999999177334e-07	1.000000000139778e-06
[24, 1, 27, 14, 3, 22, 18, 21, 11, 0, 19, 9, 5, 28, 25]	0.0	9.999999999177334e-07
[17, 26, 16, 10, 29, 6, 4, 25, 19, 13, 11, 5, 14, 9, 24]	9.999999999177334e-07	0.0
[3, 29, 23, 20, 2, 19, 0, 11, 21, 9, 8, 6, 4, 25, 5]	9.999999999177334e-07	0.0
[11, 21, 6, 3, 20, 16, 22, 25, 9, 8, 7, 14, 4, 26, 15]	9.999999999177334e-07	0.0
[7, 11, 14, 25, 5, 16, 18, 2, 19, 12, 1, 6, 20, 27, 8]	9.999999999177334e-07	9.999999999177334e-07
[6, 0, 27, 19, 3, 2, 21, 11, 1, 18, 28, 13, 15, 8, 24]	0.0	2.0000000000575113e-06
[23, 4, 0, 13, 7, 9, 29, 8, 27, 3, 10, 22, 6, 21, 26]	9.999999999177334e-07	0.0
[7, 24, 16, 12, 9, 3, 17, 18, 21, 19, 6, 14, 22, 1, 10]	0.0	1.000000000139778e-06
[8, 10, 16, 6, 27, 9, 11, 24, 4, 25, 7, 18, 20, 5, 14]	1.000000000139778e-06	0.0
[5, 6, 7, 10, 12, 23, 26, 18, 21, 4, 17, 13, 25, 28, 11]	0.0	0.0
[26, 25, 22, 21, 28, 19, 27, 15, 14, 6, 4, 23, 11, 9, 24]	2.0000000000575113e-06	0.0
[20, 5, 18, 25, 17, 29, 19, 11, 10, 4, 1, 12, 0, 2, 9]	9.999999999177334e-07	0.0
[14, 29, 9, 17, 0, 27, 12, 19, 16, 22, 18, 8, 24, 28, 4]	0.0	0.0
[1, 25, 0, 7, 18, 19, 4, 26, 29, 6, 13, 20, 2, 17, 10]	0.0	1.000000000139778e-06
[2, 12, 7, 8, 26, 21, 27, 17, 4, 19, 16, 24, 5, 22, 0]	1.000000000139778e-06	1.000000000139778e-06
[3, 15, 18, 2, 11, 14, 19, 22, 6, 27, 4, 1, 10, 28, 26]	0.0	9.999999999177334e-07
[11, 8, 29, 14, 13, 22, 5, 28, 19, 17, 4, 18, 27, 9, 0]	1.9999999998354667e-06	9.999999999177334e-07
[1, 16, 3, 2, 0, 5, 27, 29, 20, 23, 6, 9, 8, 12, 13]	9.999999999177334e-07	0.0
[28, 12, 18, 19, 2, 27, 11, 17, 26, 21, 4, 24, 15, 1, 16]	1.000000000139778e-06	2.0000000000575113e-06
[15, 13, 16, 28, 4, 24, 27, 17, 21, 12, 29, 2, 5, 26, 9]	0.0	1.000000000139778e-06
[13, 6, 11, 14, 10, 15, 3, 8, 0, 1, 12, 21, 25, 2, 20]	1.000000000139778e-06	0.0
[26, 28, 12, 19, 14, 16, 8, 29, 10, 5, 17, 27, 11, 1, 0]	0.0	0.0
[2, 6, 16, 14, 28, 18, 12, 13, 23, 20, 26, 17, 15, 24, 29]	9.999999999177334e-07	0.0
[22, 12, 29, 6, 20, 8, 26, 4, 10, 1, 16, 7, 14, 13, 17]	1.000000000139778e-06	9.999999999177334e-07
[9, 11, 3, 27, 2, 6, 7, 4, 10, 19, 1, 25, 15, 20, 0]	0.0	1.000000000139778e-06
[11, 10, 1, 0, 17, 7, 3, 26, 16, 6, 2, 15, 14, 19, 13]	9.999999999177334e-07	9.999999999177334e-07
[10, 7, 27, 15, 8, 5, 22, 24, 11, 29, 3, 13, 23, 9, 18]	0.0	0.0
[6, 22, 15, 7, 9, 14, 13, 10, 23, 19, 0, 4, 3, 25, 26]	9.999999999177334e-07	0.0
[26, 7, 14, 12, 4, 25, 1, 10, 29, 16, 13, 8, 27, 22, 21]	9.999999999177334e-07	0.0
[2, 1, 26, 12, 11, 6, 3, 16, 0, 22, 28, 7, 25, 10, 20]	0.0	1.000000000139778e-06
[27, 21, 22, 7, 23, 0, 3, 29, 10, 16, 1, 14, 2, 8, 19]	9.999999999177334e-07	2.0000000000575113e-06
[6, 16, 25, 14, 28, 1, 23, 7, 20, 18, 5, 12, 9, 22, 21]	0.0	9.999999999177334e-07
[26, 21, 11, 7, 23, 19, 9, 12, 14, 6, 4, 17, 10, 25, 20]	9.999999999177334e-07	9.999999999177334e-07
[4, 9, 20, 26, 19, 21, 12, 3, 2, 28, 0, 22, 6, 27, 25]	9.999999999177334e-07	9.999999999177334e-07
[2, 14, 15, 23, 16, 19, 12, 7, 3, 18, 0, 8, 11, 22, 4]	9.999999999177334e-07	1.000000000139778e-06
[28, 24, 19, 20, 14, 15, 8, 3, 7, 21, 17, 16, 12, 9, 29]	0.0	1.000000000139778e-06
[4, 0, 14, 2, 11, 5, 27, 25, 26, 22, 20, 21, 9, 28, 6]	2.9999999999752447e-06	2.0000000000575113e-06
[5, 7, 19, 15, 11, 16, 9, 12, 23, 0, 10, 4, 8, 17, 28]	1.000000000139778e-06	0.0
[19, 16, 22, 23, 1, 6, 18, 4, 0, 27, 28, 13, 25, 29, 21]	9.999999999177334e-07	0.0
[1, 29, 21, 24, 19, 4, 9, 11, 3, 23, 18, 10, 0, 5, 16]	9.999999999177334e-07	0.0
[13, 5, 25, 2, 1, 27, 11, 9, 21, 29, 10, 14, 20, 28, 3]	2.0000000000575113e-06	1.000000000139778e-06
[27, 24, 3, 2, 9, 29, 14, 23, 20, 26, 25, 21, 13, 17, 4]	0.0	9.999999999177334e-07
[23, 17, 21, 18, 6, 5, 8, 24, 14, 29, 26, 13, 12, 2, 15]	1.000000000139778e-06	2.0000000000575113e-06
[6, 8, 18, 17, 7, 5, 13, 15, 0, 11, 24, 14, 19, 27, 25]	0.0	0.0
[5, 11, 6, 24, 1, 10, 25, 13, 12, 3, 29, 15, 17, 20, 28]	0.0	0.0
[17, 26, 16, 5, 2, 19, 14, 9, 21, 4, 18, 28, 10, 13, 12]	1.000000000139778e-06	9.999999999177334e-07
[8, 26, 3, 28, 5, 11, 24, 2, 12, 27, 14, 1, 15, 7, 13]	1.000000000139778e-06	1.000000000139778e-06
[6, 21, 1, 13, 29, 25, 0, 24, 5, 23, 14, 2, 18, 22, 12]	9.999999999177334e-07	9.999999999177334e-07
[4, 8, 14, 24, 19, 21, 5, 6, 20, 0, 2, 25, 3, 23, 12]	1.000000000139778e-06	9.999999999177334e-07
[1, 4, 13, 2, 8, 17, 23, 26, 16, 12, 18, 14, 19, 15, 0]	0.0	2.0000000000575113e-06
[13, 16, 4, 21, 10, 5, 7, 11, 24, 19, 27, 26, 1, 3, 23]	0.0	9.999999999177334e-07
[29, 14, 18, 16, 27, 6, 9, 23, 5, 8, 22, 0, 3, 19, 20]	9.999999999177334e-07	1.000000000139778e-06
[0, 25, 13, 26, 24, 12, 9, 2, 20, 3, 21, 23, 8, 29, 22]	2.0000000000575113e-06	0.0
[19, 0, 16, 23, 4, 9, 24, 5, 27, 15, 29, 6, 21, 3, 25]	2.0000000000575113e-06	0.0
[2, 21, 4, 20, 22, 26, 23, 25, 13, 0, 1, 10, 14, 17, 19]	0.0	9.999999999177334e-07
[10, 12, 25, 9, 24, 19, 14, 0, 7, 16, 2, 6, 17, 8, 4]	0.0	2.0000000000575113e-06
[0, 26, 24, 21, 13, 18, 20, 28, 3, 10, 22, 25, 1, 6, 15]	0.0	1.9999999998354667e-06
[28, 29, 21, 25, 17, 27, 20, 7, 0, 5, 26, 8, 12, 14, 24]	0.0	1.000000000139778e-06
[23, 1, 12, 17, 10, 14, 7, 15, 5, 13, 19, 4, 21, 27, 25]	0.0	0.0
[27, 14, 17, 7, 9, 2, 11, 13, 25, 15, 28, 26, 10, 24, 19]	9.999999999177334e-07	0.0
[16, 11, 19, 27, 3, 15, 5, 0, 26, 13, 24, 17, 8, 10, 9]	9.999999999177334e-07	0.0
[0, 21, 3, 24, 4, 2, 18, 7, 20, 23, 29, 10, 28, 27, 26]	0.0	9.999999999177334e-07
[26, 4, 22, 21, 9, 25, 15, 0, 29, 20, 12, 24, 11, 6, 23]	9.999999999177334e-07	9.999999999177334e-07
[6, 29, 22, 26, 28, 7, 3, 13, 19, 27, 17, 24, 5, 18, 9]	2.0000000000575113e-06	9.999999999177334e-07
[9, 3, 13, 2, 1, 8, 12, 18, 23, 27, 24, 21, 14, 17, 19]	9.999999999177334e-07	9.999999999177334e-07
[15, 3, 26, 1, 29, 13, 10, 4, 20, 9, 7, 24, 11, 14, 23]	0.0	9.999999999177334e-07
[25, 5, 21, 2, 10, 6, 20, 26, 29, 8, 11, 15, 14, 16, 4]	9.999999999177334e-07	9.999999999177334e-07
[25, 24, 23, 4, 21, 20, 1, 6, 14, 9, 2, 3, 27, 19, 29]	1.000000000139778e-06	0.0
[10, 4, 22, 5, 0, 27, 17, 26, 7, 2, 1, 21, 28, 8, 11]	9.999999999177334e-07	9.999999999177334e-07
[17, 26, 22, 28, 0, 21, 29, 18, 2, 20, 1, 19, 11, 6, 7]	9.999999999177334e-07	0.0
[6, 26, 3, 18, 2, 22, 0, 24, 9, 21, 28, 5, 4, 16, 15]	2.0000000000575113e-06	0.0
[16, 23, 9, 8, 11, 25, 28, 29, 18, 17, 19, 1, 6, 3, 13]	2.0000000000575113e-06	0.0
[26, 23, 18, 2, 13, 22, 21, 17, 27, 11, 14, 20, 8, 9, 15]	1.000000000139778e-06	1.000000000139778e-06
[19, 7, 20, 21, 17, 18, 6, 27, 1, 14, 25, 29, 10, 2, 12]	1.000000000139778e-06	9.999999999177334e-07
[28, 22, 9, 15, 5, 18, 6, 19, 23, 25, 17, 10, 26, 1, 12]	0.0	0.0
[5, 28, 24, 7, 12, 15, 25, 27, 14, 17, 20, 2, 6, 22, 0]	1.000000000139778e-06	2.0000000000575113e-06
[22, 19, 9, 21, 28, 6, 29, 18, 24, 2, 23, 3, 8, 7, 5]	0.0	1.9999999998354667e-06
[6, 12, 15, 11, 3, 25, 23, 16, 14, 5, 22, 1, 18, 26, 7]	0.0	0.0
[9, 12, 24, 18, 25, 26, 22, 27, 7, 23, 16, 2, 17, 10, 14]	0.0	0.0
[3, 15, 27, 2, 29, 28, 18, 11, 14, 26, 17, 22, 8, 5, 24]	9.999999999177334e-07	9.999999999177334e-07
[10, 19, 12, 20, 28, 14, 27, 7, 25, 29, 2, 4, 5, 17, 26]	9.999999999177334e-07	0.0
[4, 23, 18, 20, 5, 3, 17, 19, 1, 26, 0, 28, 12, 15, 10]	0.0	9.999999999177334e-07
[9, 2, 26, 3, 8, 20, 27, 17, 28, 23, 10, 14, 11, 0, 29]	9.999999999177334e-07	1.000000000139778e-06
[22, 21, 23, 16, 27, 13, 12, 15, 19, 25, 29, 28, 0, 2, 26]	0.0	1.000000000139778e-06
[14, 29, 12, 26, 16, 2, 4, 18, 22, 8, 24, 0, 23, 5, 11]	9.999999999177334e-07	1.000000000139778e-06
[28, 22, 1, 26, 17, 6, 23, 20, 9, 11, 12, 4, 7, 10, 0]	9.999999999177334e-07	9.999999999177334e-07
[22, 17, 15, 10, 6, 5, 9, 3, 13, 29, 16, 25, 4, 12, 21]	9.999999999177334e-07	0.0
[4, 1, 11, 26, 29, 2, 6, 21, 13, 16, 19, 3, 20, 22, 28]	0.0	1.000000000139778e-06
[14, 7, 17, 10, 19, 15, 3, 18, 20, 24, 21, 27, 2, 9, 16]	0.0	1.000000000139778e-06
[22, 27, 8, 11, 3, 4, 17, 6, 10, 14, 25, 19, 20, 7, 29]	0.0	0.0
[17, 20, 26, 25, 9, 11, 27, 18, 24, 12, 2, 0, 23, 28, 22]	1.000000000139778e-06	9.999999999177334e-07
[17, 20, 13, 9, 10, 29, 3, 18, 25, 21, 7, 5, 24, 22, 8]	1.000000000139778e-06	0.0
[28, 29, 20, 8, 13, 12, 25, 6, 19, 24, 11, 26, 9, 5, 27]	0.0	1.000000000139778e-06
[14, 1, 25, 6, 27, 18, 23, 7, 3, 24, 19, 11, 13, 0, 26]	1.000000000139778e-06	9.999999999177334e-07
[26, 23, 20, 4, 25, 6, 21, 22, 1, 14, 16, 24, 19, 15, 10]	1.000000000139778e-06	0.0
[16, 25, 8, 18, 19, 13, 7, 12, 24, 6, 11, 21, 5, 10, 3]	2.0000000000575113e-06	9.999999999177334e-07
[21, 16, 5, 20, 11, 7, 24, 1, 3, 9, 12, 0, 6, 14, 25]	2.0000000000575113e-06	9.999999999177334e-07
[26, 10, 1, 3, 27, 8, 21, 5, 12, 29, 17, 28, 24, 25, 16]	0.0	1.9999999998354667e-06
[15, 17, 10, 13, 29, 1, 14, 27, 25, 19, 16, 12, 11, 23, 26]	0.0	0.0
[3, 21, 4, 22, 24, 18, 1, 29, 28, 27, 23, 9, 15, 6, 7]	1.9999999998354667e-06	1.000000000139778e-06
[5, 16, 13, 2, 15, 18, 22, 0, 1, 24, 8, 20, 9, 19, 28]	9.999999999177334e-07	1.9999999998354667e-06
[12, 4, 11, 5, 28, 3, 6, 22, 26, 25, 10, 14, 17, 2, 21]	1.9999999998354667e-06	2.0000000000575113e-06
