A	T_merge	T_heap
[4, 22, 23, 21, 3, 12, 16, 17, 27, 19, 24, 7, 13, 5, 28]	1.8999999999991246e-05	2.199999999996649e-05
[16, 23, 10, 20, 27, 9, 8, 24, 3, 17, 18, 11, 5, 26, 14]	1.0999999999983245e-05	2.8000000000139025e-05
[2, 26, 14, 16, 23, 1, 27, 25, 29, 24, 13, 11, 21, 7, 12]	3.100000000011427e-05	1.8999999999991246e-05
[15, 22, 26, 14, 7, 0, 27, 3, 5, 8, 2, 9, 28, 16, 10]	1.8000000000073513e-05	1.6999999999933735e-05
[16, 11, 0, 4, 19, 14, 18, 23, 13, 12, 17, 10, 2, 24, 21]	1.700000000015578e-05	1.6999999999933735e-05
[26, 20, 12, 5, 2, 15, 19, 1, 7, 11, 17, 10, 22, 13, 8]	2.2999999999884224e-05	2.4000000000024002e-05
[8, 10, 1, 21, 15, 6, 29, 0, 13, 4, 24, 16, 18, 22, 17]	1.6999999999933735e-05	1.0999999999983245e-05
[15, 12, 14, 4, 19, 27, 18, 2, 22, 17, 13, 29, 1, 10, 24]	1.1999999999900979e-05	1.399999999995849e-05
[2, 6, 4, 18, 26, 24, 3, 22, 0, 12, 11, 15, 1, 5, 27]	1.0000000000065512e-05	1.0000000000065512e-05
[28, 9, 3, 2, 10, 0, 7, 6, 27, 19, 26, 18, 11, 29, 1]	1.100000000020529e-05	1.0000000000065512e-05
[24, 23, 17, 8, 25, 4, 15, 20, 10, 22, 16, 14, 18, 11, 27]	1.7999999999851468e-05	1.5000000000098268e-05
[12, 27, 16, 28, 26, 1, 25, 17, 14, 21, 9, 23, 2, 4, 20]	1.2000000000123023e-05	1.0999999999983245e-05
[17, 27, 23, 9, 8, 26, 2, 11, 25, 1, 7, 13, 3, 29, 16]	1.4999999999876223e-05	8.999999999925734e-06
[10, 2, 13, 19, 22, 16, 17, 1, 3, 27, 28, 14, 0, 18, 21]	1.0999999999983245e-05	1.0999999999983245e-05
[5, 2, 7, 23, 17, 12, 22, 18, 15, 20, 6, 24, 14, 21, 10]	1.1999999999900979e-05	2.6000000000081513e-05
[26, 24, 27, 8, 10, 25, 0, 4, 28, 16, 5, 22, 11, 1, 13]	1.4999999999876223e-05	1.3000000000040757e-05
[7, 2, 9, 5, 3, 24, 1, 14, 13, 28, 27, 23, 25, 29, 19]	1.399999999995849e-05	2.1000000000048757e-05
[8, 0, 26, 21, 22, 10, 23, 11, 24, 18, 15, 28, 12, 25, 1]	1.8999999999991246e-05	1.0999999999983245e-05
[14, 24, 16, 5, 4, 27, 9, 8, 20, 17, 15, 29, 11, 26, 3]	1.399999999995849e-05	1.2000000000123023e-05
[4, 19, 27, 28, 5, 24, 11, 7, 29, 25, 8, 17, 13, 22, 20]	3.2999999999949736e-05	1.8999999999991246e-05
[7, 28, 9, 27, 19, 0, 18, 23, 15, 29, 1, 26, 17, 13, 8]	2.2999999999884224e-05	1.2000000000123023e-05
[27, 7, 9, 13, 18, 24, 10, 14, 22, 6, 4, 25, 2, 26, 16]	1.399999999995849e-05	1.2999999999818712e-05
[22, 14, 9, 19, 21, 4, 27, 3, 20, 25, 0, 7, 12, 29, 23]	1.1999999999900979e-05	2.1000000000048757e-05
[4, 1, 5, 9, 27, 29, 3, 26, 20, 28, 22, 13, 14, 10, 12]	2.1000000000048757e-05	2.6999999999999247e-05
[3, 14, 13, 24, 29, 16, 8, 22, 28, 25, 7, 10, 20, 9, 21]	2.2999999999884224e-05	4.999999999988347e-05
[17, 28, 15, 16, 10, 21, 1, 4, 6, 14, 25, 22, 13, 29, 5]	3.6000000000147026e-05	3.2000000000032e-05
[2, 24, 12, 20, 19, 5, 10, 15, 8, 6, 17, 13, 27, 21, 25]	1.999999999990898e-05	3.0999999999892225e-05
[25, 13, 28, 11, 8, 14, 20, 26, 22, 10, 18, 21, 9, 24, 17]	2.4000000000024002e-05	1.999999999990898e-05
[17, 3, 1, 24, 10, 4, 6, 2, 23, 7, 21, 16, 26, 28, 25]	2.4000000000024002e-05	2.199999999996649e-05
[20, 23, 2, 11, 24, 15, 28, 10, 26, 7, 29, 22, 12, 27, 13]	1.8000000000073513e-05	2.8999999999834714e-05
[28, 2, 23, 16, 8, 29, 11, 14, 3, 20, 6, 27, 7, 4, 10]	2.199999999996649e-05	1.4999999999876223e-05
[10, 27, 14, 16, 17, 29, 22, 4, 2, 6, 0, 21, 13, 18, 28]	2.6000000000081513e-05	1.5000000000098268e-05
[1, 21, 19, 17, 15, 0, 3, 26, 27, 14, 8, 28, 11, 16, 23]	1.4000000000180535e-05	1.8999999999991246e-05
[0, 23, 15, 5, 19, 20, 1, 2, 3, 29, 6, 17, 9, 4, 25]	3.0999999999892225e-05	2.0999999999826713e-05
[21, 17, 13, 0, 11, 2, 14, 16, 9, 1, 29, 18, 27, 24, 25]	1.8000000000073513e-05	2.799999999991698e-05
[16, 17, 11, 23, 28, 2, 22, 12, 18, 3, 1, 27, 20, 9, 8]	2.4000000000024002e-05	3.8999999999900226e-05
[1, 13, 6, 8, 14, 17, 25, 22, 19, 4, 0, 10, 26, 21, 9]	3.300000000017178e-05	4.999999999988347e-05
[7, 4, 17, 28, 25, 13, 5, 8, 6, 14, 18, 29, 27, 12, 22]	5.8000000000113516e-05	6.299999999992423e-05
[4, 20, 18, 7, 16, 0, 10, 2, 3, 6, 8, 12, 25, 21, 17]	5.799999999989147e-05	3.8999999999900226e-05
[13, 19, 7, 15, 28, 0, 18, 17, 5, 26, 9, 3, 27, 22, 4]	2.6000000000081513e-05	2.4000000000024002e-05
[18, 16, 14, 6, 11, 19, 25, 17, 0, 3, 24, 9, 7, 22, 10]	2.199999999996649e-05	1.999999999990898e-05
[13, 28, 19, 10, 26, 21, 29, 18, 14, 3, 12, 24, 0, 16, 27]	1.6999999999933735e-05	1.7999999999851468e-05
[9, 23, 7, 27, 8, 17, 28, 15, 12, 13, 16, 4, 19, 25, 18]	1.8000000000073513e-05	1.2000000000123023e-05
[21, 7, 19, 18, 25, 14, 0, 28, 3, 1, 22, 29, 11, 17, 13]	1.4000000000180535e-05	1.700000000015578e-05
[20, 5, 13, 18, 0, 4, 10, 29, 2, 28, 21, 8, 17, 1, 16]	1.6000000000016e-05	1.2000000000123023e-05
[23, 17, 13, 4, 19, 22, 16, 26, 1, 10, 20, 18, 3, 2, 8]	8.999999999925734e-06	1.7999999999851468e-05
[16, 3, 5, 28, 2, 7, 23, 6, 11, 12, 21, 14, 17, 4, 27]	1.399999999995849e-05	1.0999999999983245e-05
[25, 23, 0, 4, 24, 18, 27, 7, 3, 10, 12, 11, 13, 22, 6]	9.999999999843467e-06	1.8999999999991246e-05
[18, 29, 28, 15, 23, 1, 27, 5, 8, 4, 16, 9, 20, 12, 25]	1.4999999999876223e-05	2.2999999999884224e-05
[19, 16, 27, 22, 14, 7, 12, 5, 10, 6, 8, 3, 4, 28, 9]	1.399999999995849e-05	3.2999999999949736e-05
[28, 18, 25, 26, 11, 20, 22, 6, 9, 23, 21, 24, 13, 5, 7]	1.700000000015578e-05	8.999999999925734e-06
[5, 20, 28, 1, 26, 25, 9, 24, 17, 23, 13, 29, 19, 2, 10]	1.6000000000016e-05	1.399999999995849e-05
[0, 12, 22, 10, 16, 27, 18, 11, 23, 14, 6, 21, 2, 17, 7]	1.8000000000073513e-05	1.3000000000040757e-05
[13, 21, 19, 6, 16, 29, 0, 8, 23, 10, 26, 18, 9, 12, 11]	1.8999999999991246e-05	8.999999999925734e-06
[24, 5, 29, 23, 3, 10, 21, 13, 20, 17, 2, 11, 25, 7, 16]	1.399999999995849e-05	1.8000000000073513e-05
[26, 7, 8, 14, 29, 3, 15, 19, 16, 18, 27, 28, 9, 17, 0]	2.9000000000056758e-05	1.700000000015578e-05
[5, 0, 26, 3, 14, 23, 21, 15, 24, 22, 7, 19, 1, 4, 16]	1.2000000000123023e-05	1.2999999999818712e-05
[10, 4, 16, 18, 20, 26, 29, 3, 17, 19, 14, 28, 11, 23, 21]	1.8000000000073513e-05	1.6999999999933735e-05
[0, 10, 21, 7, 14, 12, 1, 6, 3, 4, 2, 27, 20, 23, 28]	1.8999999999991246e-05	8.000000000008e-06
[26, 8, 1, 19, 25, 14, 20, 10, 22, 17, 3, 5, 24, 4, 18]	1.999999999990898e-05	1.2000000000123023e-05
[10, 23, 12, 22, 21, 5, 27, 28, 4, 15, 24, 11, 14, 16, 1]	5.6000000000056005e-05	2.500000000016378e-05
[8, 16, 24, 29, 19, 4, 11, 12, 22, 15, 14, 17, 13, 26, 25]	3.2000000000032e-05	2.0000000000131024e-05
[27, 15, 11, 6, 14, 3, 18, 1, 7, 16, 13, 24, 23, 12, 5]	2.9000000000056758e-05	1.7999999999851468e-05
[8, 24, 13, 29, 15, 0, 7, 11, 21, 17, 20, 25, 9, 18, 28]	1.700000000015578e-05	1.100000000020529e-05
[5, 2, 8, 7, 13, 3, 29, 16, 25, 12, 17, 21, 11, 24, 20]	1.6000000000016e-05	1.6999999999933735e-05
[13, 15, 14, 4, 1, 9, 7, 17, 29, 26, 3, 12, 2, 20, 10]	1.5000000000098268e-05	1.6000000000016e-05
[22, 27, 16, 29, 4, 24, 9, 28, 2, 8, 25, 15, 17, 19, 3]	2.0000000000131024e-05	1.8999999999991246e-05
[6, 9, 7, 4, 25, 14, 20, 10, 3, 23, 24, 0, 13, 15, 11]	2.999999999997449e-05	2.999999999997449e-05
[14, 5, 17, 26, 0, 8, 10, 6, 16, 7, 24, 19, 9, 15, 11]	2.599999999985947e-05	1.999999999990898e-05
[8, 17, 27, 20, 11, 5, 25, 29, 24, 22, 4, 6, 3, 9, 28]	1.3000000000040757e-05	1.2000000000123023e-05
[15, 18, 29, 26, 10, 11, 8, 22, 13, 23, 24, 27, 6, 0, 28]	2.2000000000188535e-05	7.80000000000225e-05
[21, 1, 23, 25, 28, 6, 7, 26, 0, 18, 3, 4, 29, 27, 14]	3.900000000012227e-05	1.6000000000016e-05
[18, 14, 25, 3, 23, 13, 22, 9, 0, 7, 24, 1, 12, 11, 4]	2.9000000000056758e-05	2.300000000010627e-05
[22, 2, 3, 14, 29, 28, 15, 17, 9, 10, 7, 23, 21, 16, 4]	2.6999999999999247e-05	1.4000000000180535e-05
[24, 16, 0, 15, 23, 19, 9, 7, 14, 6, 2, 13, 1, 21, 8]	1.3000000000040757e-05	2.6000000000081513e-05
[12, 15, 7, 20, 17, 13, 2, 11, 27, 8, 4, 28, 24, 10, 29]	1.5000000000098268e-05	1.3000000000040757e-05
[24, 29, 4, 10, 9, 1, 13, 18, 22, 26, 28, 11, 25, 15, 14]	9.999999999843467e-06	1.0000000000065512e-05
[26, 20, 3, 13, 22, 0, 21, 17, 18, 5, 9, 7, 1, 14, 8]	1.8000000000073513e-05	1.399999999995849e-05
[18, 1, 14, 11, 0, 4, 3, 24, 29, 22, 13, 19, 27, 12, 21]	1.1999999999900979e-05	2.999999999997449e-05
[27, 2, 20, 21, 16, 19, 15, 6, 26, 0, 5, 29, 28, 14, 13]	2.6999999999999247e-05	3.2000000000032e-05
[2, 28, 29, 23, 15, 7, 11, 24, 1, 26, 3, 17, 10, 22, 4]	2.2999999999884224e-05	1.2000000000123023e-05
[12, 6, 10, 13, 21, 24, 26, 0, 17, 1, 23, 9, 3, 4, 16]	1.5000000000098268e-05	1.1999999999900979e-05
[27, 12, 19, 21, 10, 29, 16, 22, 14, 8, 24, 6, 26, 5, 9]	5.6000000000056005e-05	2.1000000000048757e-05
[29, 12, 11, 28, 2, 25, 19, 14, 4, 16, 17, 1, 10, 0, 27]	2.199999999996649e-05	9.999999999843467e-06
[10, 22, 18, 29, 21, 0, 28, 27, 20, 15, 8, 25, 5, 16, 4]	1.0999999999983245e-05	1.6000000000016e-05
[3, 9, 19, 28, 27, 0, 10, 22, 29, 21, 18, 25, 26, 7, 23]	1.399999999995849e-05	1.6000000000016e-05
[3, 19, 16, 21, 25, 20, 0, 2, 5, 11, 22, 7, 23, 27, 28]	4.0000000000040004e-05	4.999999999988347e-05
[6, 2, 23, 3, 22, 16, 4, 12, 20, 25, 17, 27, 15, 18, 7]	1.4999999999876223e-05	1.3000000000040757e-05
[6, 10, 12, 7, 8, 15, 22, 24, 13, 11, 26, 14, 4, 3, 23]	1.8000000000073513e-05	4.4999999999850715e-05
[3, 12, 26, 22, 16, 9, 5, 21, 13, 18, 15, 7, 8, 27, 11]	5.8000000000113516e-05	1.399999999995849e-05
[7, 17, 12, 6, 25, 21, 18, 2, 1, 10, 3, 27, 9, 14, 26]	1.6000000000016e-05	1.2000000000123023e-05
[6, 28, 8, 4, 20, 0, 5, 9, 12, 16, 2, 27, 19, 10, 22]	9.999999999843467e-06	1.399999999995849e-05
[27, 1, 2, 15, 22, 10, 21, 24, 17, 23, 7, 19, 14, 29, 0]	1.8000000000073513e-05	9.999999999843467e-06
[16, 1, 29, 11, 0, 15, 20, 3, 19, 5, 28, 14, 18, 12, 4]	3.100000000011427e-05	1.0999999999983245e-05
[11, 6, 12, 20, 4, 21, 3, 29, 26, 2, 27, 0, 17, 14, 8]	2.6999999999999247e-05	1.4000000000180535e-05
[3, 13, 5, 27, 2, 16, 18, 28, 19, 26, 23, 1, 14, 6, 9]	7.000000000090267e-06	1.6000000000016e-05
[12, 5, 6, 16, 21, 27, 19, 7, 22, 23, 29, 0, 4, 8, 28]	1.5000000000098268e-05	1.6999999999933735e-05
[18, 6, 7, 28, 8, 16, 24, 9, 11, 29, 3, 0, 22, 5, 14]	1.8000000000073513e-05	1.6999999999933735e-05
[1, 10, 25, 13, 28, 16, 7, 29, 15, 11, 8, 12, 22, 0, 21]	1.4999999999876223e-05	1.0000000000065512e-05
[25, 15, 14, 7, 21, 12, 18, 0, 6, 1, 26, 17, 2, 23, 16]	1.6999999999933735e-05	1.6999999999933735e-05
[19, 22, 8, 26, 10, 17, 15, 11, 12, 5, 6, 0, 13, 27, 23]	1.2999999999818712e-05	1.3000000000040757e-05
[14, 29, 0, 11, 23, 18, 7, 24, 20, 5, 2, 16, 21, 1, 9]	1.8999999999991246e-05	1.8999999999991246e-05
[18, 2, 16, 1, 6, 12, 11, 17, 21, 25, 13, 23, 20, 14, 24]	2.1000000000048757e-05	1.7999999999851468e-05
[5, 9, 0, 16, 23, 28, 24, 4, 2, 27, 22, 21, 29, 13, 26]	2.999999999997449e-05	1.3000000000040757e-05
[3, 28, 19, 12, 17, 24, 10, 22, 25, 7, 14, 5, 29, 6, 23]	1.7999999999851468e-05	1.8999999999991246e-05
[18, 20, 4, 0, 22, 24, 8, 1, 19, 16, 3, 14, 12, 23, 29]	2.2000000000188535e-05	2.999999999997449e-05
[8, 23, 13, 5, 26, 6, 17, 14, 15, 19, 4, 20, 12, 3, 18]	2.599999999985947e-05	2.2999999999884224e-05
[20, 25, 7, 28, 11, 15, 14, 9, 2, 27, 23, 12, 19, 10, 6]	5.199999999994098e-05	2.4000000000024002e-05
[12, 4, 17, 26, 16, 29, 0, 22, 3, 11, 13, 28, 1, 7, 18]	2.500000000016378e-05	2.4000000000024002e-05
[4, 14, 15, 3, 0, 10, 26, 18, 28, 16, 17, 13, 12, 20, 21]	2.500000000016378e-05	2.0000000000131024e-05
[0, 25, 6, 12, 18, 5, 26, 1, 9, 21, 22, 29, 17, 23, 28]	1.999999999990898e-05	3.500000000000725e-05
[24, 23, 7, 25, 2, 28, 1, 8, 9, 17, 10, 19, 4, 18, 27]	2.2999999999884224e-05	2.9000000000056758e-05
[21, 26, 8, 25, 27, 16, 3, 9, 0, 28, 7, 22, 18, 23, 29]	1.8999999999991246e-05	1.3000000000040757e-05
[3, 13, 11, 25, 16, 22, 6, 26, 7, 2, 14, 15, 4, 10, 0]	1.1999999999900979e-05	1.8000000000073513e-05
[13, 19, 24, 5, 12, 6, 18, 28, 8, 25, 16, 21, 26, 1, 0]	1.3000000000040757e-05	1.100000000020529e-05
[11, 18, 20, 5, 19, 24, 26, 23, 4, 1, 8, 3, 16, 9, 21]	1.4000000000180535e-05	1.6000000000016e-05
[19, 16, 24, 8, 15, 29, 10, 28, 17, 13, 6, 0, 5, 25, 18]	1.8999999999991246e-05	1.7999999999851468e-05
[28, 26, 25, 29, 13, 21, 12, 18, 7, 11, 23, 22, 9, 19, 6]	1.399999999995849e-05	1.5000000000098268e-05
[16, 2, 1, 10, 3, 13, 9, 23, 25, 27, 11, 4, 28, 18, 24]	1.6000000000016e-05	1.2999999999818712e-05
[27, 5, 2, 24, 17, 25, 0, 12, 3, 6, 14, 11, 1, 19, 20]	1.3000000000040757e-05	1.4999999999876223e-05
[11, 23, 1, 27, 15, 12, 19, 22, 7, 5, 10, 6, 18, 9, 21]	1.8999999999991246e-05	1.6000000000016e-05
[29, 8, 2, 21, 24, 7, 23, 20, 3, 9, 28, 26, 14, 5, 1]	1.0999999999983245e-05	1.5000000000098268e-05
[19, 2, 11, 27, 25, 20, 13, 7, 22, 18, 12, 17, 4, 10, 21]	1.6999999999933735e-05	2.6999999999999247e-05
[22, 7, 25, 14, 12, 23, 29, 10, 21, 28, 15, 11, 1, 13, 8]	1.2000000000123023e-05	1.0000000000065512e-05
[1, 13, 18, 19, 17, 0, 14, 4, 5, 15, 23, 3, 26, 21, 29]	1.0000000000065512e-05	1.0999999999983245e-05
[22, 7, 28, 17, 19, 12, 21, 14, 25, 26, 16, 3, 8, 0, 9]	2.4000000000024002e-05	2.8000000000139025e-05
[16, 2, 0, 7, 9, 20, 28, 29, 17, 24, 6, 13, 23, 15, 22]	1.5000000000098268e-05	2.799999999991698e-05
[17, 16, 27, 13, 1, 20, 29, 12, 18, 19, 9, 21, 8, 15, 11]	1.8000000000073513e-05	2.1000000000048757e-05
[3, 22, 15, 13, 25, 11, 8, 20, 10, 18, 4, 5, 26, 28, 12]	1.999999999990898e-05	1.2999999999818712e-05
[25, 1, 27, 28, 4, 7, 12, 9, 8, 16, 5, 14, 21, 24, 22]	2.2000000000188535e-05	1.2000000000123023e-05
[29, 15, 23, 14, 22, 3, 26, 19, 0, 11, 24, 20, 9, 2, 8]	2.999999999997449e-05	1.8999999999991246e-05
[20, 3, 15, 29, 19, 6, 22, 27, 12, 9, 17, 8, 1, 24, 28]	1.399999999995849e-05	1.999999999990898e-05
[17, 8, 15, 20, 18, 19, 26, 14, 22, 3, 7, 9, 16, 24, 13]	6.100000000008876e-05	2.199999999996649e-05
[18, 2, 28, 7, 12, 10, 16, 1, 3, 27, 17, 22, 9, 5, 29]	1.0999999999983245e-05	1.7999999999851468e-05
[3, 17, 10, 18, 5, 4, 29, 11, 2, 20, 19, 22, 27, 1, 13]	8.000000000008e-06	1.399999999995849e-05
[21, 24, 2, 1, 29, 23, 10, 18, 14, 20, 25, 8, 5, 17, 27]	1.3000000000040757e-05	1.0999999999983245e-05
[10, 3, 5, 6, 29, 8, 2, 1, 19, 17, 26, 27, 14, 16, 9]	1.2000000000123023e-05	9.999999999843467e-06
[19, 5, 28, 13, 15, 9, 16, 20, 23, 18, 27, 24, 1, 0, 17]	1.3000000000040757e-05	1.1999999999900979e-05
[17, 20, 3, 28, 21, 16, 1, 8, 6, 5, 12, 10, 15, 14, 29]	9.999999999843467e-06	1.4999999999876223e-05
[18, 22, 1, 6, 11, 15, 19, 26, 9, 16, 13, 24, 12, 10, 0]	1.999999999990898e-05	2.999999999997449e-05
[29, 8, 25, 10, 1, 15, 9, 3, 22, 24, 23, 5, 11, 7, 20]	9.300000000012076e-05	5.999999999994898e-05
[10, 29, 12, 18, 1, 4, 13, 15, 9, 6, 23, 21, 17, 19, 28]	4.099999999995774e-05	2.3999999999801958e-05
[0, 17, 24, 18, 5, 14, 16, 21, 9, 26, 25, 15, 29, 7, 20]	1.4999999999876223e-05	3.4000000000089514e-05
[19, 14, 9, 18, 23, 7, 11, 15, 20, 8, 27, 12, 10, 3, 29]	1.8999999999991246e-05	2.2999999999884224e-05
[15, 10, 29, 7, 23, 11, 0, 2, 27, 5, 3, 28, 8, 22, 21]	1.700000000015578e-05	1.1999999999900979e-05
[10, 15, 18, 9, 26, 24, 4, 22, 19, 5, 23, 25, 20, 6, 13]	2.4999999999941735e-05	1.6999999999933735e-05
[22, 14, 13, 16, 9, 27, 8, 6, 3, 24, 10, 11, 1, 12, 21]	3.599999999992498e-05	5.900000000003125e-05
[12, 15, 8, 22, 21, 18, 7, 16, 11, 10, 29, 9, 24, 20, 3]	2.300000000010627e-05	1.6000000000016e-05
[14, 12, 29, 21, 2, 10, 3, 22, 13, 19, 8, 17, 4, 15, 9]	1.0999999999983245e-05	9.999999999843467e-06
[13, 16, 14, 25, 8, 29, 19, 17, 0, 2, 4, 26, 28, 3, 6]	2.8000000000139025e-05	2.300000000010627e-05
[12, 28, 24, 10, 2, 21, 14, 18, 6, 13, 22, 15, 8, 9, 25]	4.8000000000048004e-05	1.5999999999793957e-05
[25, 11, 21, 10, 22, 4, 28, 7, 8, 0, 27, 17, 14, 18, 15]	1.900000000021329e-05	2.0999999999826713e-05
[2, 11, 4, 26, 10, 19, 0, 21, 24, 28, 7, 12, 9, 14, 13]	2.6000000000081513e-05	1.8999999999991246e-05
[0, 5, 13, 24, 16, 2, 1, 28, 17, 9, 14, 18, 15, 12, 25]	1.6000000000016e-05	1.3000000000040757e-05
[7, 8, 13, 19, 25, 15, 3, 18, 10, 0, 16, 26, 20, 2, 28]	1.999999999990898e-05	2.599999999985947e-05
[26, 8, 15, 1, 2, 12, 28, 6, 19, 4, 27, 29, 10, 11, 22]	1.8000000000073513e-05	1.7999999999851468e-05
[18, 27, 20, 17, 14, 12, 15, 25, 11, 13, 19, 23, 21, 28, 24]	7.099999999993223e-05	1.4999999999876223e-05
[0, 1, 29, 21, 9, 28, 14, 15, 23, 19, 27, 4, 20, 10, 13]	1.6000000000016e-05	1.2999999999818712e-05
[14, 29, 20, 7, 1, 0, 17, 8, 25, 23, 19, 2, 3, 15, 13]	1.0999999999983245e-05	1.0999999999983245e-05
[28, 4, 24, 5, 14, 9, 16, 22, 6, 12, 19, 8, 13, 26, 11]	1.100000000020529e-05	1.8999999999991246e-05
[27, 28, 15, 8, 29, 14, 12, 23, 18, 19, 4, 21, 11, 10, 13]	1.5000000000098268e-05	1.6000000000016e-05
[1, 2, 16, 15, 28, 26, 10, 22, 25, 3, 14, 27, 9, 24, 8]	1.0999999999983245e-05	3.2999999999949736e-05
[13, 20, 1, 17, 4, 16, 23, 24, 14, 8, 9, 10, 15, 5, 12]	1.3000000000040757e-05	1.8000000000073513e-05
[10, 23, 14, 24, 9, 25, 18, 12, 26, 3, 8, 2, 29, 15, 21]	3.900000000012227e-05	1.3000000000040757e-05
[3, 7, 1, 25, 20, 19, 5, 21, 11, 17, 0, 10, 26, 4, 14]	2.0000000000131024e-05	9.999999999843467e-06
[11, 27, 12, 7, 22, 14, 19, 20, 29, 16, 15, 21, 4, 1, 28]	2.1000000000048757e-05	1.399999999995849e-05
[24, 26, 7, 27, 25, 19, 13, 10, 20, 11, 2, 8, 1, 29, 12]	3.500000000000725e-05	1.4999999999876223e-05
[5, 18, 0, 16, 25, 1, 17, 13, 8, 28, 22, 15, 6, 24, 2]	9.999999999843467e-06	3.6000000000147026e-05
[23, 19, 4, 11, 27, 12, 10, 16, 29, 17, 20, 13, 22, 8, 18]	2.4000000000024002e-05	2.1000000000048757e-05
[11, 28, 27, 12, 1, 25, 8, 6, 21, 2, 29, 24, 14, 9, 17]	1.999999999990898e-05	1.3000000000040757e-05
[20, 11, 16, 9, 26, 3, 19, 25, 7, 2, 17, 22, 28, 29, 14]	1.5000000000098268e-05	1.6999999999933735e-05
[18, 6, 8, 28, 7, 9, 10, 2, 24, 11, 19, 5, 15, 27, 25]	4.199999999987547e-05	2.2999999999884224e-05
[2, 16, 8, 9, 19, 17, 1, 4, 18, 13, 26, 5, 0, 21, 28]	1.999999999990898e-05	1.8999999999991246e-05
[19, 28, 22, 3, 11, 9, 0, 4, 13, 23, 6, 24, 7, 29, 25]	2.0999999999826713e-05	2.599999999985947e-05
[20, 29, 16, 12, 10, 28, 15, 3, 7, 25, 23, 8, 11, 19, 22]	1.4999999999876223e-05	1.999999999990898e-05
[7, 17, 29, 9, 0, 8, 28, 1, 2, 4, 11, 16, 19, 24, 5]	2.4000000000024002e-05	2.4000000000024002e-05
[1, 22, 5, 21, 26, 14, 6, 16, 29, 28, 27, 9, 18, 17, 20]	2.6999999999999247e-05	1.8000000000073513e-05
[5, 21, 12, 19, 11, 20, 8, 14, 9, 17, 15, 25, 27, 13, 4]	2.2000000000188535e-05	1.6000000000016e-05
[18, 1, 24, 11, 25, 8, 5, 20, 12, 10, 14, 7, 27, 6, 26]	4.399999999993298e-05	2.4000000000024002e-05
[24, 11, 29, 4, 8, 27, 20, 7, 26, 2, 9, 10, 1, 15, 16]	2.199999999996649e-05	1.399999999995849e-05
[9, 27, 8, 13, 4, 6, 11, 20, 7, 14, 1, 2, 29, 26, 16]	1.0000000000065512e-05	1.399999999995849e-05
[15, 24, 8, 0, 9, 6, 17, 11, 2, 28, 7, 27, 1, 12, 26]	1.5000000000098268e-05	2.1000000000048757e-05
[13, 15, 16, 2, 17, 25, 3, 23, 28, 21, 20, 10, 14, 7, 24]	4.2000000000097515e-05	2.4000000000024002e-05
[22, 25, 0, 4, 10, 24, 11, 27, 28, 13, 26, 2, 19, 9, 20]	2.4999999999941735e-05	2.1000000000048757e-05
[18, 12, 9, 29, 23, 3, 16, 4, 21, 5, 24, 11, 6, 28, 22]	1.6000000000016e-05	1.5999999999793957e-05
[20, 23, 2, 26, 4, 5, 24, 16, 0, 17, 21, 28, 8, 12, 29]	1.399999999995849e-05	3.4000000000089514e-05
[0, 16, 21, 2, 15, 13, 29, 14, 26, 25, 17, 22, 6, 7, 27]	4.399999999993298e-05	2.2999999999884224e-05
[3, 23, 5, 17, 28, 18, 8, 20, 21, 13, 25, 4, 11, 0, 2]	4.0000000000040004e-05	5.999999999994898e-05
[3, 11, 23, 29, 10, 15, 4, 26, 9, 19, 20, 22, 6, 28, 14]	2.500000000016378e-05	3.700000000006476e-05
[9, 4, 24, 10, 15, 28, 16, 22, 3, 20, 18, 19, 17, 7, 27]	1.6000000000016e-05	1.5000000000098268e-05
[17, 8, 2, 20, 27, 16, 7, 21, 0, 5, 4, 19, 23, 12, 11]	3.0999999999892225e-05	3.0999999999892225e-05
[21, 25, 4, 27, 14, 10, 22, 12, 6, 19, 1, 2, 5, 23, 0]	1.3000000000040757e-05	4.999999999988347e-05
[2, 17, 3, 8, 6, 25, 13, 5, 18, 0, 11, 22, 16, 9, 19]	3.399999999986747e-05	1.6999999999933735e-05
[25, 9, 0, 28, 10, 14, 13, 19, 5, 23, 6, 20, 12, 3, 11]	1.8000000000073513e-05	1.0999999999983245e-05
[21, 28, 11, 25, 22, 16, 27, 1, 24, 18, 15, 29, 13, 5, 19]	2.2999999999884224e-05	1.2000000000123023e-05
[21, 11, 15, 29, 24, 3, 8, 19, 17, 26, 28, 1, 16, 25, 18]	8.000000000008e-06	1.999999999990898e-05
[10, 25, 16, 23, 9, 14, 4, 28, 27, 24, 8, 19, 15, 29, 2]	1.7999999999851468e-05	1.999999999990898e-05
[3, 12, 27, 26, 14, 0, 16, 24, 17, 18, 21, 1, 29, 4, 13]	2.300000000010627e-05	1.6999999999933735e-05
[8, 28, 19, 20, 5, 18, 7, 4, 21, 3, 1, 16, 24, 17, 27]	1.6000000000016e-05	1.8999999999991246e-05
[8, 13, 20, 0, 28, 9, 3, 5, 12, 27, 29, 17, 2, 24, 1]	2.2999999999884224e-05	1.4999999999876223e-05
[14, 2, 25, 28, 12, 3, 27, 15, 18, 19, 7, 21, 17, 22, 1]	2.599999999985947e-05	3.500000000000725e-05
